route_id,service_id,trip_id,direction_id,block_id
036,MR,54701,1,001 -  8
036,MR,54702,1,036 -  1
036,MR,54703,1,036 -  1
036,MR,54704,1,036 -  1
014,MR,54705,1,014 -  2
014,MR,54706,1,014 -  1
014,MR,54707,1,014 -  2
014,MR,54708,1,014 -  1
014,MR,54709,1,014 -  2
014,MR,54710,1,014 -  1
014,MR,54711,1,014 -  2
014,MR,54712,1,014 -  1
014,MR,54713,1,014 -  4
014,MR,54714,1,014 -  3
014,MR,54715,1,014 -  4
014,MR,54716,1,014 -  3
014,MR,54717,1,014 -  4
012,MR,54719,1,012 -  1
012,MR,54720,1,012 -  2
012,MR,54721,1,012 -  1
012,MR,54722,1,012 -  2
012,MR,54723,1,012 -  1
012,MR,54724,1,012 -  2
012,MR,54725,1,012 -  1
012,MR,54726,1,012 -  2
012,MR,54727,1,012 -  1
012,MR,54728,1,012 -  2
012,MR,54729,1,012 -  1
012,MR,54730,1,012 -  2
045,MR,54732,1,045 -  2
045,MR,54734,1,045 -  3
045,MR,54736,1,045 -  2
045,MR,54737,1,045 -  3
045,MR,54738,1,045 -  2
045,MR,54740,1,045 -  1
045,MR,54741,1,045 -  2
045,MR,54742,1,045 -  4
041,MR,54743,1,041 -  1
050,MR,54744,1,050 -  1
045,MR,54745,1,045 -  3
045,MR,54746,1,045 -  1
041,MR,54747,1,041 -  2
050,MR,54748,1,050 -  1
045,MR,54749,1,045 -  2
045,MR,54750,1,045 -  4
041,MR,54751,1,041 -  1
050,MR,54752,1,050 -  1
045,MR,54753,1,045 -  3
045,MR,54754,1,045 -  1
041,MR,54755,1,041 -  2
050,MR,54756,1,050 -  1
045,MR,54757,1,045 -  2
045,MR,54758,1,045 -  4
041,MR,54759,1,041 -  1
050,MR,54760,1,050 -  1
045,MR,54761,1,045 -  3
045,MR,54762,1,045 -  1
041,MR,54763,1,041 -  2
050,MR,54764,1,050 -  1
045,MR,54765,1,045 -  2
045,MR,54766,1,045 -  4
041,MR,54767,1,041 -  1
050,MR,54768,1,050 -  1
045,MR,54769,1,045 -  3
045,MR,54770,1,045 -  1
041,MR,54771,1,041 -  2
050,MR,54772,1,050 -  1
045,MR,54773,1,045 -  2
045,MR,54774,1,045 -  4
041,MR,54775,1,041 -  1
050,MR,54776,1,050 -  1
045,MR,54777,1,045 -  3
045,MR,54778,1,045 -  1
041,MR,54779,1,041 -  2
050,MR,54780,1,050 -  1
045,MR,54781,1,045 -  2
045,MR,54782,1,045 -  4
041,MR,54783,1,041 -  1
050,MR,54784,1,050 -  1
045,MR,54785,1,045 -  3
045,MR,54786,1,045 -  1
041,MR,54787,1,041 -  2
050,MR,54788,1,050 -  1
045,MR,54789,1,045 -  2
045,MR,54790,1,045 -  4
041,MR,54791,1,041 -  1
050,MR,54792,1,050 -  1
045,MR,54793,1,045 -  3
045,MR,54794,1,045 -  1
047,MR,54798,1,047 -  3
047,MR,54799,1,047 -  1
047,MR,54800,1,047 -  4
047,MR,54801,1,047 -  5
047,MR,54802,1,047 -  6
047,MR,54803,1,047 -  4
047,MR,54804,1,047 -  5
047,MR,54805,1,047 -  6
047,MR,54806,1,047 -  4
047,MR,54808,1,047 -  6
047,MR,54809,1,047 -  7
047,MR,54810,1,047 -  8
047,MR,54811,1,057 -  3
005,MR,54813,1,005 -  1
005,MR,54814,1,005 -  1
005,MR,54815,1,005 -  1
005,MR,54816,1,005 -  1
005,MR,54817,1,005 -  1
005,MR,54818,1,005 -  1
005,MR,54819,1,005 -  1
005,MR,54820,1,005 -  1
005,MR,54821,1,005 -  1
005,MR,54822,1,005 -  1
005,MR,54823,1,005 -  1
005,MR,54824,1,005 -  1
002,MR,54826,0,002 -  6
007,MR,54829,0,007 -  2
007,MR,54830,0,007 -  1
007,MR,54831,0,007 -  2
007,MR,54832,0,007 -  1
007,MR,54833,0,007 -  2
007,MR,54834,0,007 -  1
007,MR,54835,0,007 -  2
007,MR,54836,0,007 -  1
007,MR,54837,0,007 -  2
007,MR,54838,0,007 -  1
007,MR,54839,0,007 -  2
007,MR,54840,0,007 -  1
007,MR,54841,0,007 -  2
007,MR,54842,0,007 -  1
007,MR,54843,0,007 -  2
007,MR,54844,0,007 -  1
007,MR,54845,0,007 -  2
007,MR,54846,0,007 -  1
007,MR,54847,0,007 -  2
007,MR,54848,1,007 -  1
007,MR,54849,1,007 -  2
007,MR,54850,1,007 -  1
007,MR,54851,1,007 -  2
007,MR,54852,1,007 -  1
007,MR,54853,1,007 -  2
007,MR,54854,1,007 -  1
007,MR,54855,1,007 -  2
007,MR,54856,1,007 -  1
007,MR,54857,1,007 -  2
007,MR,54858,1,007 -  1
007,MR,54859,1,007 -  2
007,MR,54860,1,007 -  1
007,MR,54861,1,007 -  2
007,MR,54862,1,007 -  1
007,MR,54863,1,007 -  2
007,MR,54864,1,007 -  1
007,MR,54865,1,007 -  2
007,MR,54866,1,007 -  1
960,FR,55500,1,960 -  1
960,FR,55501,1,960 -  2
960,FR,55502,1,960 -  1
960,FR,55503,1,960 -  2
960,FR,55504,1,960 -  1
960,FR,55505,1,960 -  2
960,FR,55506,1,960 -  1
960,FR,55507,1,960 -  2
960,FR,55508,1,960 -  1
960,FR,55509,1,960 -  2
960,FR,55510,1,960 -  1
960,FR,55511,1,960 -  2
960,FR,55512,1,960 -  1
960,FR,55513,1,960 -  2
960,FR,55514,1,960 -  1
020,FR,55516,1,020 -  2
020,FR,55517,1,020 -  5
020,FR,55518,1,020 -  9
020,FR,55519,1,020 -  1
020,FR,55520,1,020 -  4
020,FR,55521,1,020 -  8
020,FR,55522,1,020 - 12
020,FR,55523,1,020 - 13
020,FR,55524,1,020 -  2
020,FR,55525,1,020 -  5
020,FR,55526,1,020 -  9
020,FR,55527,1,020 -  1
020,FR,55528,1,020 -  4
020,FR,55529,1,020 -  8
020,FR,55530,1,020 - 12
020,FR,55531,1,020 - 13
020,FR,55532,1,020 -  2
020,FR,55533,1,020 -  5
020,FR,55534,1,020 -  9
020,FR,55535,1,020 -  1
020,FR,55536,1,020 -  4
020,FR,55537,1,020 -  8
020,FR,55538,1,020 - 12
020,FR,55539,1,020 - 13
020,FR,55540,1,020 -  2
020,FR,55541,1,020 -  5
012,FR,55545,0,012 -  1
058,FR,55546,0,058 -  1
012,FR,55547,0,012 -  2
058,FR,55548,0,058 -  1
012,FR,55549,0,012 -  1
058,FR,55550,0,058 -  1
012,FR,55551,0,012 -  2
058,FR,55552,0,058 -  1
012,FR,55553,0,012 -  1
058,FR,55554,0,058 -  1
012,FR,55555,0,012 -  2
058,FR,55556,0,058 -  1
012,FR,55557,0,012 -  1
058,FR,55558,0,058 -  1
012,FR,55559,0,012 -  2
058,FR,55560,0,058 -  1
012,FR,55561,0,012 -  1
058,FR,55562,0,058 -  1
012,FR,55563,0,012 -  2
058,FR,55564,0,058 -  1
012,FR,55565,0,012 -  1
058,FR,55566,0,058 -  1
012,FR,55567,0,012 -  2
058,FR,55568,0,058 -  1
012,FR,55569,0,012 -  1
058,FR,55570,0,058 -  1
058,FR,55572,0,058 -  1
013,FR,55577,1,013 -  1
013,FR,55578,1,013 -  2
013,FR,55579,1,013 -  3
013,FR,55580,1,013 -  3
013,FR,55581,1,013 -  3
013,FR,55582,1,013 -  4
013,FR,55583,1,013 -  4
013,FR,55584,1,013 -  4
013,FR,55585,1,013 -  4
013,FR,55586,1,013 -  2
013,FR,55587,1,013 -  2
013,FR,55588,1,013 -  2
013,FR,55589,1,013 -  2
006,FR,55594,1,006 -  2
006,FR,55595,1,006 -  3
006,FR,55596,1,006 -  3
006,FR,55597,1,006 -  1
006,FR,55598,1,006 -  6
006,FR,55599,1,006 -  4
006,FR,55600,1,006 -  3
006,FR,55601,1,006 -  4
006,FR,55602,1,006 -  4
006,FR,55603,1,006 -  4
006,FR,55604,1,006 -  4
006,FR,55605,1,006 -  4
004,FR,55606,1,004 -  1
016,FR,55607,1,016 -  1
016,FR,55608,1,016 -  2
016,FR,55609,1,016 -  1
004,FR,55610,1,004 -  2
016,FR,55611,1,016 -  2
016,FR,55612,1,016 -  1
004,FR,55613,1,004 -  1
016,FR,55614,1,016 -  2
016,FR,55615,1,016 -  1
004,FR,55616,1,004 -  2
016,FR,55617,1,016 -  2
016,FR,55618,1,016 -  1
004,FR,55619,1,004 -  1
016,FR,55620,1,016 -  2
016,FR,55621,1,016 -  1
004,FR,55622,1,004 -  2
016,FR,55623,1,016 -  2
016,FR,55624,1,016 -  1
004,FR,55625,1,004 -  1
016,FR,55626,1,016 -  2
016,FR,55627,1,016 -  1
004,FR,55628,1,004 -  2
016,FR,55629,1,016 -  2
004,FR,55630,1,004 -  1
016,FR,55631,1,016 -  1
016,FR,55632,1,016 -  2
004,FR,55633,1,004 -  2
016,FR,55634,1,016 -  1
016,FR,55635,1,016 -  2
016,FR,55636,1,016 -  1
004,FR,55637,1,004 -  1
016,FR,55638,1,016 -  2
016,FR,55639,1,016 -  1
004,FR,55640,1,004 -  2
016,FR,55641,1,016 -  2
016,FR,55642,1,016 -  1
004,FR,55643,1,004 -  1
016,FR,55644,1,016 -  2
016,FR,55646,1,016 -  1
016,FR,55648,1,016 -  1
016,FR,55649,1,016 -  1
016,FR,55650,1,016 -  1
016,FR,55651,1,016 -  1
016,FR,55652,1,016 -  1
001,FR,55653,1,001 -  1
001,FR,55654,1,001 -  2
008,FR,55655,1,008 -  2
001,FR,55656,1,001 -  5
008,FR,55657,1,008 -  4
001,FR,55658,1,001 -  3
008,FR,55659,1,008 -  3
008,FR,55660,1,008 -  1
001,FR,55661,1,001 -  1
008,FR,55662,1,008 -  2
008,FR,55663,1,008 -  5
001,FR,55664,1,001 -  8
008,FR,55665,1,008 -  4
008,FR,55666,1,008 -  3
008,FR,55669,1,008 -  1
008,FR,55670,1,008 -  5
008,FR,55671,1,008 -  4
008,FR,55672,1,008 -  3
008,FR,55673,1,008 -  1
008,FR,55674,1,008 -  6
008,FR,55675,1,008 -  5
008,FR,55676,1,008 -  4
008,FR,55678,1,008 -  3
008,FR,55679,1,008 -  6
008,FR,55680,1,008 -  5
008,FR,55681,1,008 -  4
001,FR,55682,1,001 -  8
008,FR,55683,1,008 -  3
008,FR,55684,1,008 -  7
001,FR,55685,1,036 -  1
008,FR,55686,1,008 -  6
008,FR,55687,1,008 -  5
001,FR,55688,1,001 -  6
008,FR,55689,1,008 -  4
008,FR,55690,1,008 -  3
008,FR,55692,1,008 -  7
008,FR,55693,1,008 -  6
001,FR,55694,1,001 -  6
008,FR,55696,1,008 -  4
001,FR,55697,1,001 - 13
008,FR,55698,1,008 -  7
001,FR,55699,1,001 -  6
008,FR,55700,1,008 -  4
001,FR,55701,1,001 - 13
001,FR,55702,1,001 -  6
020,FR,55705,1,919 -  9
020,FR,55706,1,020 -  4
020,FR,55709,1,020 - 12
020,FR,55710,1,020 -  2
020,FR,55711,1,919 -  9
020,FR,55712,1,020 -  4
018,FR,55714,1,018 -  2
018,FR,55715,1,009 -  1
018,FR,55716,1,018 -  1
018,FR,55717,1,018 -  2
018,FR,55718,1,009 -  1
018,FR,55719,1,018 -  1
018,FR,55720,1,018 -  2
018,FR,55721,1,009 -  1
018,FR,55722,1,018 -  1
018,FR,55723,1,018 -  2
018,FR,55724,1,002 -  3
018,FR,55725,1,018 -  4
018,FR,55726,1,015 - 14
018,FR,55727,1,002 -  3
018,FR,55728,1,018 -  4
018,FR,55729,1,018 -  4
018,FR,55730,1,018 -  4
962,FR,55731,0,962 -  2
041,FR,55732,0,041 -  2
047,FR,55733,0,047 -  2
962,FR,55734,0,962 -  1
050,FR,55735,0,050 -  1
047,FR,55736,0,047 -  1
043,FR,55737,0,043 -  1
041,FR,55738,0,041 -  1
047,FR,55739,0,047 -  3
962,FR,55740,0,962 -  2
050,FR,55741,0,050 -  1
047,FR,55742,0,047 -  4
043,FR,55743,0,043 -  1
041,FR,55744,0,041 -  2
047,FR,55745,0,047 -  1
962,FR,55746,0,962 -  1
050,FR,55747,0,050 -  1
047,FR,55748,0,047 -  5
043,FR,55750,0,043 -  1
047,FR,55751,0,047 -  4
041,FR,55752,0,041 -  1
047,FR,55753,0,047 -  6
050,FR,55754,0,050 -  1
043,FR,55755,0,043 -  1
047,FR,55756,0,047 -  5
041,FR,55757,0,041 -  2
047,FR,55758,0,047 -  4
050,FR,55759,0,050 -  1
043,FR,55760,0,043 -  1
047,FR,55761,0,047 -  6
041,FR,55762,0,041 -  1
047,FR,55763,0,047 -  5
050,FR,55764,0,050 -  1
043,FR,55765,0,043 -  1
047,FR,55766,0,047 -  4
041,FR,55767,0,041 -  2
047,FR,55768,0,047 -  6
050,FR,55769,0,050 -  1
043,FR,55770,0,043 -  1
047,FR,55771,0,047 -  5
041,FR,55772,0,041 -  1
047,FR,55773,0,047 -  4
050,FR,55774,0,050 -  1
043,FR,55775,0,043 -  1
047,FR,55776,0,047 -  6
041,FR,55777,0,041 -  2
047,FR,55778,0,047 -  5
050,FR,55779,0,050 -  1
043,FR,55780,0,043 -  1
047,FR,55781,0,047 -  4
041,FR,55782,0,041 -  1
962,FR,55783,0,962 -  4
047,FR,55784,0,047 -  7
050,FR,55785,0,050 -  1
043,FR,55786,0,043 -  1
047,FR,55787,0,047 -  6
041,FR,55788,0,041 -  2
962,FR,55789,0,962 -  3
047,FR,55790,0,047 -  8
050,FR,55791,0,050 -  1
043,FR,55792,0,043 -  1
047,FR,55793,0,047 -  7
041,FR,55794,0,041 -  1
962,FR,55795,0,962 -  4
047,FR,55796,0,057 -  3
050,FR,55797,0,050 -  1
043,FR,55798,0,043 -  1
047,FR,55799,0,047 -  8
041,FR,55800,0,041 -  2
962,FR,55801,0,962 -  3
047,FR,55802,0,047 - 10
050,FR,55803,0,050 -  1
044,FR,55807,1,044 -  1
044,FR,55808,1,044 -  3
044,FR,55809,1,044 -  2
044,FR,55810,1,044 -  1
044,FR,55811,1,044 -  3
044,FR,55812,1,044 -  2
044,FR,55813,1,044 -  1
044,FR,55814,1,044 -  3
044,FR,55815,1,044 -  2
044,FR,55816,1,044 -  1
044,FR,55817,1,044 -  3
044,FR,55818,1,044 -  2
044,FR,55819,1,044 -  1
047,FR,55821,1,047 -  1
047,FR,55822,1,047 -  4
047,FR,55824,1,047 -  5
047,FR,55826,1,047 -  6
047,FR,55828,1,047 -  4
047,FR,55829,1,047 -  5
047,FR,55830,1,047 -  6
047,FR,55831,1,047 -  4
047,FR,55832,1,047 -  5
047,FR,55833,1,047 -  7
047,FR,55835,1,047 -  8
047,FR,55837,1,057 -  3
047,FR,55839,1,047 - 10
017,FR,55842,0,017 -  1
017,FR,55843,0,017 -  2
017,FR,55844,0,017 -  1
017,FR,55845,0,017 -  2
017,FR,55846,0,017 -  1
017,FR,55847,0,017 -  2
017,FR,55848,0,017 -  3
017,FR,55849,0,017 -  1
017,FR,55850,0,017 -  4
017,FR,55851,0,017 -  3
017,FR,55852,0,017 -  2
017,FR,55853,0,017 -  4
017,FR,55854,0,017 -  1
017,FR,55855,0,017 -  2
017,FR,55856,0,017 -  3
017,FR,55857,0,017 -  1
017,FR,55858,0,017 -  4
017,FR,55859,0,017 -  3
017,FR,55860,0,017 -  2
017,FR,55861,0,017 -  4
017,FR,55862,0,017 -  3
017,FR,55863,0,017 -  2
017,FR,55864,0,017 -  4
017,FR,55865,0,017 -  3
017,FR,55866,0,017 -  2
017,FR,55867,0,017 -  4
017,FR,55868,0,017 -  3
017,FR,55869,0,017 -  2
017,FR,55870,0,017 -  4
017,FR,55871,0,017 -  3
017,FR,55872,0,017 -  2
017,FR,55873,0,017 -  4
017,FR,55874,0,017 -  3
017,FR,55875,0,017 -  2
017,FR,55876,0,017 -  4
017,FR,55877,0,017 -  3
017,FR,55878,0,017 -  2
017,FR,55879,0,017 -  4
017,FR,55880,0,017 -  3
017,FR,55881,0,017 -  2
017,FR,55882,0,017 -  4
017,FR,55883,0,017 -  3
017,FR,55884,0,017 -  6
017,FR,55885,0,017 -  4
017,FR,55886,0,017 -  7
017,FR,55887,0,017 -  6
017,FR,55888,0,017 -  3
017,FR,55889,0,017 -  7
017,FR,55890,0,017 -  4
017,FR,55892,0,017 -  6
017,FR,55893,0,017 -  7
017,FR,55894,0,017 -  8
017,FR,55895,0,017 -  6
017,FR,55896,0,017 -  7
017,FR,55897,0,017 -  8
017,FR,55898,0,017 -  6
017,FR,55899,0,017 -  7
017,FR,55900,0,017 -  8
017,FR,55901,0,017 -  6
017,FR,55902,0,017 -  7
017,FR,55903,0,017 -  8
009,FR,55905,1,009 -  1
009,FR,55906,1,009 -  3
005,FR,55907,0,005 -  1
009,FR,55908,1,018 -  1
009,FR,55909,1,009 -  2
005,FR,55910,0,005 -  1
009,FR,55911,1,018 -  2
009,FR,55912,1,009 -  3
005,FR,55913,0,005 -  1
009,FR,55914,1,009 -  1
009,FR,55915,1,009 -  2
005,FR,55916,0,005 -  1
009,FR,55917,1,018 -  1
009,FR,55918,1,009 -  3
005,FR,55919,0,005 -  1
009,FR,55920,1,018 -  2
009,FR,55921,1,009 -  2
005,FR,55922,0,005 -  1
009,FR,55923,1,009 -  1
009,FR,55924,1,009 -  3
005,FR,55925,0,005 -  1
009,FR,55926,1,018 -  1
009,FR,55927,1,009 -  2
005,FR,55928,0,005 -  1
009,FR,55929,1,018 -  2
009,FR,55930,1,009 -  3
005,FR,55931,0,005 -  1
009,FR,55932,1,009 -  1
009,FR,55933,1,009 -  2
005,FR,55934,0,005 -  1
009,FR,55935,1,018 -  1
009,FR,55936,1,009 -  3
005,FR,55937,0,005 -  1
009,FR,55938,1,009 -  1
009,FR,55939,1,009 -  2
005,FR,55940,0,005 -  1
009,FR,55941,1,002 -  3
009,FR,55942,1,009 -  3
009,FR,55943,1,018 -  4
009,FR,55944,1,009 -  2
009,FR,55946,1,009 -  3
009,FR,55947,1,009 -  2
009,FR,55948,1,009 -  3
009,FR,55949,1,009 -  2
008,FR,55951,1,008 -  1
008,FR,55954,1,008 -  7
003,FR,55956,1,003 -  6
003,FR,55957,1,003 -  7
003,FR,55958,1,003 -  6
003,FR,55959,1,003 -  7
003,FR,55960,1,003 -  6
003,FR,55961,1,008 -  1
003,FR,55962,1,003 - 11
003,FR,55963,1,008 -  1
003,FR,55964,1,003 - 11
003,FR,55965,1,003 - 13
003,FR,55966,1,003 -  4
003,FR,55967,1,003 -  5
043,FR,55968,1,043 -  1
043,FR,55969,1,043 -  1
043,FR,55970,1,043 -  1
043,FR,55971,1,043 -  1
043,FR,55972,1,043 -  1
043,FR,55973,1,043 -  1
043,FR,55974,1,043 -  1
043,FR,55975,1,043 -  1
043,FR,55976,1,043 -  1
043,FR,55977,1,043 -  1
043,FR,55978,1,043 -  1
043,FR,55979,1,043 -  1
023,FR,55981,0,023 -  5
016,FR,55982,0,016 -  2
023,FR,55983,0,023 -  2
016,FR,55984,0,016 -  1
023,FR,55985,0,023 -  1
017,FR,55986,1,017 -  3
016,FR,55987,0,016 -  2
023,FR,55988,0,023 -  3
017,FR,55989,1,017 -  4
016,FR,55990,0,016 -  1
023,FR,55991,0,023 -  4
017,FR,55992,1,017 -  2
016,FR,55993,0,016 -  2
023,FR,55994,0,023 -  5
017,FR,55995,1,017 -  1
016,FR,55996,0,016 -  1
023,FR,55997,0,023 -  2
017,FR,55998,1,017 -  3
016,FR,55999,0,016 -  2
023,FR,56000,0,023 -  1
017,FR,56001,1,017 -  4
016,FR,56002,0,016 -  1
023,FR,56003,0,023 -  3
017,FR,56004,1,017 -  2
016,FR,56005,0,016 -  2
023,FR,56006,0,023 -  6
016,FR,56007,0,016 -  1
023,FR,56008,0,023 -  4
016,FR,56009,0,016 -  2
023,FR,56010,0,023 -  5
016,FR,56011,0,016 -  1
023,FR,56012,0,023 -  2
016,FR,56013,0,016 -  2
023,FR,56014,0,023 -  3
016,FR,56015,0,016 -  1
023,FR,56016,0,023 -  6
016,FR,56017,0,016 -  2
023,FR,56018,0,023 -  4
016,FR,56019,0,016 -  1
023,FR,56020,0,023 -  5
016,FR,56021,0,016 -  2
023,FR,56022,0,023 -  2
016,FR,56023,0,016 -  1
023,FR,56024,0,023 -  7
016,FR,56025,0,016 -  2
023,FR,56026,0,023 -  3
016,FR,56027,0,016 -  1
023,FR,56028,0,023 -  6
017,FR,56029,1,017 -  6
016,FR,56030,0,016 -  2
023,FR,56031,0,023 -  4
017,FR,56032,1,017 -  7
016,FR,56033,0,016 -  1
023,FR,56034,0,023 -  5
017,FR,56035,1,017 -  3
016,FR,56036,0,016 -  2
023,FR,56037,0,023 -  2
017,FR,56038,1,017 -  4
016,FR,56039,0,016 -  1
023,FR,56040,0,023 -  7
017,FR,56041,1,017 -  6
016,FR,56042,0,016 -  2
017,FR,56043,1,017 -  7
023,FR,56044,0,023 -  3
016,FR,56045,0,016 -  1
023,FR,56046,0,023 -  4
017,FR,56047,1,017 -  8
016,FR,56048,0,016 -  2
017,FR,56049,1,017 -  6
016,FR,56050,0,016 -  1
023,FR,56051,0,023 -  2
017,FR,56052,1,017 -  7
017,FR,56053,1,017 -  8
016,FR,56054,0,016 -  1
023,FR,56055,0,023 -  3
017,FR,56056,1,017 -  6
017,FR,56057,1,017 -  7
016,FR,56058,0,016 -  1
023,FR,56059,0,023 -  4
017,FR,56060,1,017 -  8
017,FR,56061,1,017 -  6
016,FR,56062,0,016 -  1
023,FR,56063,0,023 -  2
017,FR,56064,1,017 -  7
017,FR,56065,1,017 -  8
016,FR,56066,0,016 -  1
023,FR,56067,0,023 -  3
017,FR,56068,1,017 -  6
023,FR,56070,0,023 -  4
003,FR,56076,1,003 -  8
003,FR,56077,1,003 - 11
003,FR,56078,1,003 -  8
003,FR,56079,1,003 - 11
003,FR,56080,1,003 -  8
922,FR,56083,1,922 -  1
922,FR,56084,1,922 -  2
922,FR,56085,1,922 -  3
922,FR,56086,1,922 -  4
922,FR,56087,1,922 -  5
015,FR,56093,0,015 -  2
015,FR,56094,0,015 -  1
015,FR,56095,0,015 -  3
015,FR,56096,0,015 -  9
015,FR,56097,0,015 -  2
015,FR,56098,0,015 -  1
015,FR,56099,0,015 - 10
015,FR,56100,0,015 -  7
015,FR,56101,0,015 - 15
015,FR,56102,0,015 -  4
015,FR,56103,0,015 - 22
015,FR,56105,0,015 - 23
015,FR,56108,0,015 - 25
015,FR,56109,0,015 - 26
015,FR,56111,0,015 - 27
015,FR,56113,0,015 - 28
001,FR,56124,1,001 -  8
015,FR,56125,1,015 -  5
001,FR,56126,1,001 -  9
015,FR,56127,1,015 - 12
001,FR,56128,1,001 - 11
015,FR,56129,1,015 -  8
001,FR,56130,1,001 -  9
015,FR,56131,1,015 - 11
001,FR,56132,1,001 - 11
015,FR,56133,1,015 - 13
015,FR,56134,1,015 - 17
015,FR,56135,1,015 - 19
001,FR,56136,1,001 - 13
015,FR,56137,1,015 - 16
001,FR,56138,1,001 - 14
015,FR,56139,1,015 - 18
001,FR,56140,1,001 - 13
015,FR,56141,1,015 - 20
001,FR,56142,1,001 - 14
015,FR,56143,1,015 - 17
919,FR,56154,0,919 -  6
922,FR,56155,0,922 -  6
919,FR,56156,0,919 -  7
922,FR,56157,0,922 -  7
919,FR,56158,0,919 -  8
922,FR,56159,0,922 -  8
919,FR,56160,0,919 -  9
919,FR,56161,0,919 -  1
922,FR,56162,0,922 -  9
922,FR,56163,0,922 - 10
918,FR,56166,0,918 -  3
020,FR,56167,0,020 -  1
045,FR,56168,0,045 -  3
001,FR,56169,0,001 -  3
003,FR,56170,0,003 -  3
006,FR,56171,0,006 -  1
002,FR,56172,0,002 -  3
020,FR,56173,0,020 -  4
013,FR,56174,0,013 -  1
008,FR,56175,0,008 -  3
001,FR,56176,0,001 -  6
045,FR,56177,0,045 -  1
020,FR,56178,0,020 -  7
018,FR,56179,0,018 -  2
003,FR,56180,0,003 -  1
006,FR,56181,0,006 -  3
002,FR,56182,0,002 -  2
009,FR,56183,0,018 -  1
020,FR,56184,0,020 -  8
960,FR,56185,0,960 -  2
008,FR,56186,0,008 -  1
045,FR,56187,0,045 -  2
001,FR,56188,0,001 -  1
020,FR,56189,0,020 - 11
002,FR,56190,0,002 -  4
003,FR,56191,0,003 -  2
006,FR,56192,0,006 -  2
009,FR,56193,0,009 -  2
013,FR,56194,0,013 -  2
020,FR,56195,0,020 - 12
004,FR,56196,0,004 -  2
008,FR,56197,0,008 -  2
003,FR,56198,0,003 -  7
045,FR,56199,0,045 -  4
001,FR,56200,0,001 -  2
020,FR,56201,0,020 -  3
018,FR,56202,0,009 -  1
002,FR,56203,0,002 -  1
044,FR,56204,0,044 -  2
011,FR,56205,0,004 -  1
003,FR,56206,0,003 -  4
006,FR,56207,0,006 -  3
001,FR,56208,0,001 -  8
009,FR,56209,0,018 -  2
013,FR,56210,0,013 -  3
020,FR,56211,0,020 - 13
960,FR,56212,0,960 -  1
008,FR,56213,0,008 -  4
003,FR,56214,0,003 -  6
045,FR,56215,0,045 -  3
001,FR,56216,0,001 -  5
020,FR,56217,0,020 -  6
002,FR,56218,0,002 -  3
003,FR,56219,0,003 -  5
006,FR,56220,0,006 -  4
001,FR,56221,0,001 -  9
009,FR,56222,0,009 -  3
013,FR,56223,0,013 -  1
020,FR,56224,0,020 -  2
004,FR,56225,0,004 -  1
008,FR,56226,0,008 -  3
003,FR,56227,0,003 -  7
045,FR,56228,0,045 -  1
001,FR,56229,0,001 -  3
020,FR,56230,0,020 - 10
011,FR,56231,0,004 -  2
018,FR,56232,0,018 -  1
002,FR,56233,0,002 -  2
044,FR,56234,0,044 -  1
003,FR,56235,0,003 -  3
006,FR,56236,0,006 -  1
001,FR,56237,0,001 - 11
009,FR,56238,0,009 -  1
013,FR,56239,0,013 -  3
020,FR,56240,0,020 -  5
960,FR,56241,0,960 -  2
008,FR,56242,0,008 -  1
003,FR,56243,0,003 -  6
045,FR,56244,0,045 -  2
001,FR,56245,0,001 -  4
020,FR,56246,0,020 -  7
002,FR,56247,0,002 -  4
003,FR,56249,0,003 -  4
006,FR,56250,0,006 -  3
001,FR,56251,0,001 -  9
009,FR,56252,0,009 -  2
013,FR,56253,0,013 -  2
020,FR,56254,0,020 -  9
004,FR,56257,0,004 -  2
008,FR,56259,0,008 -  2
045,FR,56260,0,045 -  4
001,FR,56261,0,001 - 11
011,FR,56262,0,004 -  1
018,FR,56263,0,018 -  2
002,FR,56264,0,002 -  1
044,FR,56266,0,044 -  3
003,FR,56267,0,003 -  2
006,FR,56268,0,006 -  1
020,FR,56269,0,020 -  1
009,FR,56270,0,018 -  1
960,FR,56273,0,960 -  1
008,FR,56274,0,008 -  5
045,FR,56275,0,045 -  3
001,FR,56276,0,036 -  1
002,FR,56277,0,002 -  3
003,FR,56278,0,003 -  3
006,FR,56279,0,006 -  4
020,FR,56280,0,020 -  4
009,FR,56281,0,009 -  3
013,FR,56282,0,013 -  1
004,FR,56284,0,004 -  1
008,FR,56285,0,008 -  4
045,FR,56286,0,045 -  1
001,FR,56287,0,001 -  8
011,FR,56288,0,004 -  2
018,FR,56289,0,009 -  1
002,FR,56290,0,002 -  2
003,FR,56291,0,003 -  9
044,FR,56292,0,044 -  2
020,FR,56293,0,020 -  8
009,FR,56294,0,018 -  2
960,FR,56295,0,960 -  2
008,FR,56296,0,008 -  3
045,FR,56297,0,045 -  2
001,FR,56298,0,001 -  6
002,FR,56299,0,002 -  4
003,FR,56300,0,003 -  5
006,FR,56301,0,006 -  3
020,FR,56302,0,020 - 12
009,FR,56303,0,009 -  2
013,FR,56304,0,013 -  2
004,FR,56305,0,004 -  2
008,FR,56306,0,008 -  1
045,FR,56307,0,045 -  4
001,FR,56308,0,036 -  1
011,FR,56309,0,004 -  1
018,FR,56310,0,018 -  1
002,FR,56311,0,002 -  1
003,FR,56312,0,003 -  8
044,FR,56313,0,044 -  1
